CLUE,ANS,POS
"Benign, innocuous ",harmless,7
"Unkempt, disreputable child",ragamuffin,8
Secretly follow ,tail,12
Crime ,treason,14
Tennis bat ,racquet,1
Furthest inward ,inmost,20
"Different, diverse ",varied,1
Handcart that holds groceries etc while shopping,trolley,1
College administrator ,dean,1
Female relative ,aunt,4
Reflecting glass ,mirror,1
Parts ,bits,8
Young sheep ,lamb,1
Show you're pleased ,smile,14
Financial gain ,income,8
Honey producer ,bee,1
Brief decline from high standards ,lapse,9
His wings melted when he flew too near the sun ,icarus,1
SOS! ,help,1
Covering of tree trunk,bark,1
Nerve cell ,neuron,4
First name of Disney's Duck ,donald,1
