CLUE,ANS,POS
Retail branches ,outlets,2
Obligation ,duty,2
Books of maps ,atlases,1
Standard score for golfers ,par,1
Now ,at present,4
Radio interference ,static,1
Abusive harangue ,diatribe,5
Unit of food energy ,calorie,1
A desire to hurt ,spite,5
Part of foot ,instep,7
Female classical dancer,ballerina,1
Porch along the outside of a building ,veranda,3
Specialised language,jargon,2
An aromatic herb ,marjoram,12
Skating venue ,rink,1
Happen again ,recur,2
First performance ,premiere,2
