CLUE,ANS,POS
Analgesic drug ,codeine,9
"'Refrain from, stop (6)' ",desist,3
Monarch ,queen,2
Gifts,donations,8
"Sea-god, son of Poseidon ",triton,1
Shut ,closed,1
Broadcaster ,newsreader,8
Rubbish dropped ,litter,1
Backpacking ,trekking,10
Unexpected failure or error ,glitch,1
Electricity point ,socket,1
Dance originating in Cuba ,rumba,2
Part of finger ,nail,2
Metal fixing pin ,rivet,5
Oration,speech,1
Togetherness ,unity,3
"Juicy stone-fruit, orange-pink when ripe ",apricot,4
Cessation of hostilities to allow peace talks ,truce,1
