CLUE,ANS,POS,FOUND IN
One studying weather and climate ,meteorologist,7,Environmental meteorologist
Roe of sturgeon ,caviar,1,"Caviar source: A popular term for the prized eggs harvested from female sturgeon, used as a luxury delicacy in many cultures."
Paris stock exchange ,bourse,2,Bourse de Paris
Constant nuisance ,pest,6,Unrelenting pest
"Brogue or loafer, perhaps ",shoe,1,Ankle-high shoe with perforated leather upper: brogue
Subsequent ,next,3,Next in sequence or order
Not so tall ,shorter,15,Shorter than expected for age/gender
Woollies ,knitwear,17,Cozy knitwear connoisseurs
Lifted ,raised,3,Raised (in the context of improving one's situation or mood)
Not faint or feeble ,strong,1,Strong-willed
"Ineffectual, vain ",futile,2,Futile: unable to produce any meaningful or desired effect; ineffective.
A Hindu spiritual teacher ,guru,1,"Guruji: An affectionate term used in India for a respected or revered spiritual guide, often one who leads disciples on their path towards enlightenment."
Deduce ,infer,1,Inference based on context or clues provided
Suffering,distress,1,Distressed
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Swift ,fleet,10,Fleet-footed
Shrill cry of a shrike ,shriek,6,Unmistakable shriek
