CLUE,ANS,POS,FOUND IN
In the mind ,mentally,1,Mentally occupied
Workers' organisations ,unions,1,Trade unions
Preserve ,keep,3,Keep safe from harm
Formal dress ,attire,4,Business attire
Take a pew,sit,2,Sitting quietly
Relating to verse - based on the metre ,metric,7,"Sestina (though it's a form, not strictly metrical)"
Celestial body of hot gases ,star,8,Supergiant star
Reach ,attain,3,Attain objectives
Devil ,demon,9,Demonic
Jupiter is one ,planet,1,Gas giant planet
Thoroughfare ,avenue,12,Navigable avenue
