CLUE,ANS,POS
South American animal of the camel family,llama,1
Bit part actor ,extra,1
Brown seaweed ,kelp,2
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,4
Covered with trees ,wooded,2
Cuisine of southern North America ,tex-mex,1
Climbing plant ,clematis,14
Dead and buried,six feet under,9
French river,loire,2
Dairy drink ,milk shake,1
Text of play or film,script,2
"American state, capital Boise ",idaho,1
Nobleman,baron,6
No longer in existence,extinct,1
Increase by 100%,double,1
Senior ,elder,1
