CLUE,ANS,POS,FOUND IN
Deed ,act,1,"Legal document: A formal written instrument that serves as evidence of ownership or a legal right, often involving property transactions."
Unable to move ,inert,10,Inertia
Lowest point ,nadir,6,Nadir (nad-air)
Son of a sovereign ,prince,2,Crown prince or princess
Co-operative friend,ally,6,Mutually supportive companion
Happening without warning ,sudden,1,Suddenly
Not quite shut ,ajar,6,Just ajar
"W. B. --, Irish poet ",yeats,1,"Born on June 13, 1865, in Sandymount, Dublin, Ireland, his full name is William Smith O'Brien Yeats"
Time for finishing ,deadline,1,Deadline approaching
Scold or chide severely ,berate,9,Berate severely
Relating to mankind ,human,1,Humanity
Rented ,hired,1,Hired for temporary use
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1,Catnip (Nepeta cataria)
Parity ,equality,5,"Equality in quantity, size, value, etc"
The study of religion ,theology,2,"This scholarship may be conducted through various lenses such as hermeneutics (interpretation of sacred writings), phenomenology (study of religious experiences), comparative religion (comparison between different religions), and theology (the study of divine nature)."
