CLUE,ANS,POS,FOUND IN
Burn ,combust,4,Combustion
"Variety of agate, used as a gemstone",onyx,12,Onyx (Banded)
Couple ,two,4,Twosome
Increase in size,grow,8,Growth
Former shire official,reeve,1,Shirereeve
Strength -- could possibly ,might,11,Mighty - Possessing great power or strength.
Consider likely to happen,expect,6,Expected
Virus disease leaving pockmarks ,pox,2,Poxvirus
Relation by marriage ,in-law,1,Sister-in-law
Exhibit ,show,2,Showcase
Small barrels as for beer ,kegs,3,MiniKegs
Semi-precious variety of agate,onyx,11,Sardonyx Hueha
Arch used in croquet ,hoop,2,Croquet hoop
Standard of perfection ,ideal,1,Idealism
Ill-mannered child,brat,6,Bratty
"Fake, sham ",pseudo,20,Pseudonym
Stingy ,mean,14,Mean-spirited
Jewellery item ,stud,14,Nose studs
Old cartoon sailor,popeye,1,Popeye (Popeye the Sailor)
Shout of approval,bravo,15,Bravos
System of words ,language,11,Language catalog
