CLUE,ANS,POS
Towards (river's) source ,upstream,1
Verse line having six metrical feet,hexameter,1
Herring's smaller relative,sprat,4
Bad smell,stench,1
Eaters of a meal ,diners,1
Snakelike fish ,eel,1
Spherical form of carbon ,buckminsterfullerene,2
Hanging down ,pendent,14
Pertaining to sight ,visual,1
Mythical giant ,titan,1
Fireworks,roman candles,2
September/March date ,equinox,3
Male deer ,hart,3
Declared to be untrue ,denied,4
Lacking strength,weak,2
Scribe ,writer,2
"Insubstantial, other-worldly",ethereal,1
Cook in an oven ,bake,1
Not nice,nasty,12
