CLUE,ANS,POS,FOUND IN
Famous person (sl.) ,celeb,1,Celebrity
Calif. university; Irish philosopher ,berkeley,3,"Trinity College Dublin (Ireland, associated with Irish philosophers such as George Berkeley and Edmund Burke)"
Walked about in a preoccupied or frustrated way ,paced,1,Paced anxiously
Developing in small steps ,gradual,5,Growing gradually
North African capital ,tunis,4,Tunis (Tunisia)
Aggressive masculine pride ,machismo,3,Machismo posturing
Pupil - erudite person ,scholar,1,Scholarly student
Atom cores ,nuclei,7,Atomic nuclei
Sea duck with soft down ,eider,2,Common eider
Cairo landmarks ,pyramids,1,"The Pyramids of Giza - One of the Seven Wonders of the Ancient World, the Pyramids are a must-visit attraction in Cairo."
