CLUE,ANS,POS,FOUND IN
Quick photo ,snapshot,7,Speedy snapshot
Fishing boat; vagrant,drifter,4,Vessel-bound drifter
Long pillow ,bolster,9,Cuddly bolster pillow
Long thin flag ,streamer,17,Narrow streamer
Conspicuous wealth ,opulence,1,Displayed opulence
Follower of Haile Selassie ,rasta,19,Faithful disciple (Haile Selassie was deeply rooted in Rastafarianism and its teachings)
Period of history ,age,3,Middle Ages
College award ,degree,1,Honorary degree
"Passing, as time ",elapsing,6,Effervescently elapsing
Fusillade ,salvo,12,"Salvo (n.): a simultaneous discharge of artillery, representing the idea of rapid succession; by extension, it could symbolize any coordinated rapid action."
Public sale to the highest bidders ,auction,1,Competitive auction
Cut of meat from between rib and haunch ,loin,20,Tenderloin-rib hybrid cut
