CLUE,ANS,POS,FOUND IN
Freed from liability,exempt,13,Exempt from repercussion
Device for converting sound waves to an electronic signal (abbr) ,mike,12,Eigenmike (a specific type of microphone designed for human speech and body vibrations)
Clock face ,dial,7,360-degree dial
Discover ,find,2,Find out
Guaranteed ,assured,1,Assuredly
Reimburse,repay,2,Repayment
Barrage ,onslaught,12,Onslaught of criticism
"From Naples, perhaps",italian,9,Refers to the Neapolitan dialect (Italian language spoken in the region of Campania where Naples is located)
Beast of desert regions ,camel,1,Camelus dromedarius (Dromedary camel)
Appends,adds,2,Adds (general verb form)
More than is needed ,excess,1,Excessive
Immature ,adolescent,8,Adolescent (can imply immaturity when used negatively)
Speech in praise ,eulogy,6,Extravagant eulogy
"Nahum, Joel etc. ",prophets,2,Biblical prophets who foretold doom on Assyria
Watched ,eyed,11,Keen-eyed witness
Quick-tempered person ,hothead,4,Hotheaded
Factor ,element,2,Determining element
Whirlwind ,tornado,8,Spinning tornado (metaphorical use)
