CLUE,ANS,POS,FOUND IN
Italian resort ,rimini,8,Rimini Spa Resort
The weather in various locations ,climates,10,Humid (often a characteristic of certain climates)
Sign of the lion ,leo,11,Leo's signifier
Near the ground ,low,2,Low-lying
"Nurse, nun or relation ",sister,4,Sister-in-law
Shape produced by curve that crosses itself ,loop,1,Overhand loop
Warm and cosy ,snug,3,Snugly
Cock ,rooster,2,Rooster's call (the crowing sound made by a rooster)
Happen to,befall,13,Befall (as in happen to someone else)
(Of days) in the long distant past! ,olden,18,Olden day
Proto (anag.) ,troop,2,Troop (from Propt)
"Piece of crockery, maybe flying ",saucer,4,Flying saucer
Reek ,stink,19,Stinky environment
