CLUE,ANS,POS
Retail branches ,outlets,3
Fail; girl ,miss,6
Obligation ,duty,6
"Comfort, rest ",ease,7
Books of maps ,atlases,1
Standard score for golfers ,par,1
Improved ,enhanced,1
Moose ,elk,2
Radio interference ,static,1
Genuine ,sincere,10
Abusive harangue ,diatribe,5
Unit of food energy ,calorie,2
Exploratory foray (mil. colloq.) ,recce,1
A desire to hurt ,spite,13
Part of foot ,instep,7
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Dagger,stiletto,9
Porch along the outside of a building ,veranda,2
Specialised language,jargon,6
Skating venue ,rink,1
Happen again ,recur,1
First performance ,premiere,1
Capital city of Scotland ,edinburgh,1
