CLUE,ANS,POS
Meddle or interfere with ,tamper,5
Clamorous ,noisy,2
A long arduous march ,trek,3
Light volcanic rock ,pumice,1
Unpleasant ,nasty,17
Inhabitant of a city ,citizen,11
Small falcon,kestrel,1
Underground passage ,tunnel,1
Plenteous ,ample,33
Roman emperor ,nero,5
Mediterranean island ,cyprus,1
Large army guns ,artillery,3
"Hot and bothered, rattled",flustered,3
Threefold ,triple,3
Revealed; spread out ,unfolded,2
Sameness ,monotony,10
Portuguese Atlantic isles ,azores,2
Poison ,toxin,1
