CLUE,ANS,POS,FOUND IN
Quick photo ,snapshot,1,Instantaneous snapshot
Fishing boat; vagrant,drifter,3,Marina drifter
Sound loud and harsh ,blare,8,Blare (when unwanted)
Follower of Haile Selassie ,rasta,6,Believer in the Rastafarian movement
Announce ,proclaim,10,"Proudly proclaim: ""We are proud to announce that our institution is hosting a 'Celebrating Linguists' gala featuring all-star guest Dr"
Period of history ,age,10,"Age of Discovery (mid-15th to mid-17th centuries, exploration and colonization era)"
College award ,degree,1,Honorary degree
Fusillade ,salvo,3,Salvo of shots
Mythical female warriors of Scythia ,amazons,1,"Amazons: A legendary tribe of fierce female warriors in ancient Greek mythology, often associated with the region of Scythia"
Sir Arthur Conan -- ,doyle,9,Conan Doyle's mastery of mystery writing
Cut of meat from between rib and haunch ,loin,1,Boneless short loin
