CLUE,ANS,POS
Variety of brassica ,cabbage,6
Immoderate eater,glutton,2
Deep red ,crimson,1
Liquid ,water,1
European river,elbe,3
Lover of fine eating ,epicure,1
Do needlework ,sew,2
Spigot ,tap,2
Hobby; regular activity ,pastime,1
Very hot period ,heat wave,1
Continuing at full strength or intensity ,unabated,1
Slowly moving masses of ice ,glaciers,1
"Differ, take issue ",disagree,1
Pile ,heap,1
"Italian archbishop of Canterbury, 1093-1109 ",anselm,1
Piece of written matter ,document,1
Bitterness ,acrimony,14
Doorkeeper ,usher,4
Velvety-leaved herb ,sage,4
Pig sound,oink,1
Things ,objects,2
Make (someone) used to (something) ,accustom,2
