CLUE,ANS,POS,FOUND IN
Meddle or interfere with ,tamper,2,Tamper - to alter or modify without authority
Co-joined house ,semi,2,"Semi-detached house - Two houses joined together on an abutting property, with each occupying a portion of the same lot."
It's thrown in a field event ,javelin,1,"Javelin - A long, slender spear-like object used in track and field athletics competitions."
Small falcon,kestrel,2,Kestrel (a type of small falcon known for its hovering behavior)
Official procedure ,protocol,1,"Protocol - A set of rules to be followed in specific situations, often official or formal."
Roman emperor ,nero,5,Nero (ruled from AD 54 to 68)
Mediterranean island ,cyprus,3,Cyprus - An island nation divided between the Republic of Cyprus (Greek majority) and Northern Cyprus (Turkish majority).
Rank ,status,8,Status (social or professional rank)
Threefold ,triple,1,Triplet
Great king of Prussia ,frederick,1,"Frederick II - Also known as Frederick the Great, he was King of Prussia from 1740 until his death in 1786"
Be there ,attend,2,Attendance
Verify -- rein in ,check,14,"Checkmate - the act of defeating an opponent in chess by putting their king in a position where it is threatened with capture; can be used metaphorically to ""rein in"" someone's power or influence"
Give assent ,concur,11,Concur - To agree with someone's opinion or decision.
Poison ,toxin,14,T-2 Toxin (a type of mycotoxin produced by fungi)
