CLUE,ANS,POS
"Experience, perceive ",feel,2
"Spoofs, shams ",hoaxes,5
Inebriated ,drunk,1
Italian sparkling wine ,asti,1
Public occasion ,event,6
Suffer great hunger ,starve,2
"Sickness, ailment ",malady,1
"Curious, odd ",peculiar,4
Live,exist,1
"Stranger, outsider ",foreigner,1
Imaginary place where everything is perfect ,utopia,3
Noah's vessel ,ark,1
Out of tune,off-key,9
Type of piano ,upright,2
Identical ,same,2
Figure maker ,sculptor,10
Rips; droplets ,tears,1
Bizet opera ,carmen,2
"Trustworthy, dependable ",reliable,1
Exhorting ,urging,1
Plaything ,toy,1
Colouring stick ,crayon,1
"Dry, parched ",arid,1
Emaciated ,skeletal,2
Endeavours ,attempts,2
Fault - default ,defect,8
