CLUE,ANS,POS,FOUND IN
Reject disdainfully ,spurn,9,Shamelessly spurning
Place of worship,temple,15,Temple (generic term often used for Hindu temples)
Driven by liquid under pressure ,hydraulic,1,Hydraulics
Threadlike strands growing from the skin ,hair,1,Hair follicles
Jutting part of lower jaw,chin,6,Chin prominence
"Ancient Asian city, now in Jordan ",petra,1,"Petra: While not originally located in Asia or Jordan, this ancient city was once part of the Arabian Peninsula region, which is near both Asia and Jordan"
Pulchritude,beauty,14,Majestic look (implies a sense of grandeur and beauty)
Took a loan of ,borrowed,1,Borrowed funds
Natural gift ,talent,1,Innate talent
Treatment centre ,clinic,2,Medical clinic
Wool from long-haired goats ,angora,2,"Mohair: Derived from the Angora breed of long-haired goats native to Turkey, mohair has a silky appearance and luster."
Dramatic works set to music ,operas,1,"Operas: Extensive dramatic works that tell a story through the medium of music, typically with vocal soloists, chorus, and orchestra"
"Jeffrey, bowman? ",archer,2,Archer's guide
Hoodlum ,thug,5,Street thug
Concerted operation to sully someone's name,smear campaign,18,Underhanded smear campaign
Countrified,rural,1,Rural or country-style
Haunt -- preoccupy ,obsess,9,Obsessively fixated
Musical dramas ,operas,9,Grandiose operas
Modern Constantinople ,istanbul,1,"Contemporary Istanbul: The modern name for the city historically known as Constantinople, reflecting its current status as a vibrant metropolis."
