CLUE,ANS,POS
Strange and exciting ,exotic,8
Wood-wind instrument ,oboe,5
Group of musicians ,orchestra,2
Early nineteenth century anti-machinery demonstrator ,luddite,1
Between dawn and dusk ,daytime,1
Snowstorm ,blizzard,1
Accumulate into total ,aggregate,4
Inflammatory skin condition ,eczema,1
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
Horizontal beam over a doorway ,lintel,2
Artist's black material ,charcoal,1
Undoes a knot ,unties,1
Main constituent of the air ,nitrogen,2
Greek aubergine-based dish,moussaka,1
Metallic element ,tin,8
Actor ,thespian,2
Scandinavian country ,norway,2
Fermented feeding stuff for cattle ,silage,1
Part of the foot ,instep,3
Blyton creation ,noddy,1
Adherent of Indian religion ,hindu,1
Martial art ,karate,1
