CLUE,ANS,POS
City devastated in World War II ,coventry,13
Tome ,book,1
Because -- from the time when ,since,1
One works among trees ,forester,3
Allow ,permit,2
Male deer ,stag,2
Average (but poor),mediocre,1
Catch fire ,ignite,2
Unknown or peculiar ,strange,16
Present or easily available ,on hand,13
Expert in word origins ,etymologist,2
Earliest; good degree ,first,10
Swift deer-like animal ,antelope,2
Repair ,mend,2
Aromatic oil,patchouli,13
Detective ,sleuth,4
Impediment,obstacle,1
Prizes or remunerations ,rewards,13
"Not hollow, the same throughout ",solid,1
Elucidated,clarified,2
Declare ,affirm,1
"Disappointment, being thwarted",frustration,10
Soft toffee,fudge,2
Alloy ,brass,1
Seldom ,rarely,3
