CLUE,ANS,POS
Green-fleshed fruit ,avocado,1
Villain ,baddie,6
Fortified wine ,sherry,2
Furthest or highest degree ,extreme,1
Gloss - refinement,polish,1
Open space (in forest) ,clearing,1
Beg ,implore,3
Forthright ,blunt,6
People one doesn't know ,strangers,1
Demonstrate ,exhibit,3
Shouting in disapproval ,booing,3
"British monarch, d. 1714",anne,1
Gas or dust clouds in space ,nebulae,1
"Tennis, football, shot ",volley,2
Widely known and esteemed ,renowned,2
Dominion ,empire,1
Regulate ,adjust,4
Extremely unattractive ,ugly,2
Theatrical ,dramatic,1
Local church community ,parish,1
Bitter substance from cinchona bark ,quinine,1
