CLUE,ANS,POS,FOUND IN
Slab of clay ,tile,12,Tactile art supply
Boundary trench ,ditch,14,Boundary ditch
Armed conflict; lawsuit,action,16,War crimes trials (when the lawsuit involves allegations of illegal actions during a conflict)
Islands off Cornwall ,scilly,1,Isles of Scilly
Enunciation ,diction,4,Expressive diction
Female deity,goddess,1,"Athena: Greek goddess associated with wisdom, courage, and strategic warfare"
Type of macaque ,rhesus,1,Rhesus Macaque
Tanned hide ,leather,3,Lustrous leather
Violent winds and rain ,storms,15,Hissing storms
"Eg, Vesuvius ",volcano,5,Hazardous event: Vesuvius serves as a reminder of the dangers posed by active volcanoes.
Costed ,priced,3,Overpriced
Beloved can be expensive ,dear,19,Expensive endearing nature
Consequence caused by something else ,effect,1,Resultant effect
One of Montezuma's people,aztec,1,Aztec citizen
Surrender as a penalty ,forfeit,2,Forfeit: A voluntary surrender by one party in a competition or dispute due to certain conditions being met.
"... of the fittest, natural selection ",survival,4,Survival of the strongest
Rough sleeper ,vagrant,5,Unemployed vagrant
Allegory ,myth,6,Mythological allusion: Reference to myths from various cultures that serve as an indirect expression of ideas.
