CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,2
Not often come across ,scarce,9
Rub out ,erase,1
Ruler ,king,1
"Curried rice, hard-boiled eggs and flaked fish",kedgeree,12
Sure ,certain,1
Harsh authoritative order ,diktat,10
Things to be done ,agenda,19
Cultivate ,nurture,6
Do away with ,abolish,1
Spooky ,eerie,1
Loud harsh cry as of parrot or chicken ,squawk,7
Diminutive inhabitant of Hundred Acre Wood ,roo,9
Fanciful thoughts ,whimsy,2
An up-slope ,ascent,1
Sidewalk ,pavement,5
Prize ,trophy,4
Plant with edible stalks ,celery,4
Hoist; wading bird ,crane,1
Accumulate ,hoard,6
Small hard growth on skin,wart,12
Not favoured by chance ,unlucky,1
Form of water ,steam,4
Capital of Sweden ,stockholm,1
Aubergine ,eggplant,1
Stone worker ,mason,1
