CLUE,ANS,POS,FOUND IN
Make better ,improve,1,Improved version
"Podiums, platforms ",daises,10,Elevated daises
Naked ,nude,13,Nude (artistic context)
Highway ,road,1,Main road
Very famous person ,legend,11,Legendary
Grind (teeth),gnash,6,Gratuitous gnashing
Fight verbally ,spar,11,Spar (referring to a heated argument or exchange)
Stand firm against ,resist,1,Resistant
Shielded ,sheltered,17,Sheltered under cover
Hole (for shoelace) ,eyelet,2,Shoe eyelet
Broad ,wide,2,Wide-ranging
Coral island ,atoll,2,Atoll-shaped
