CLUE,ANS,POS
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,2
Jumping rod with a spring,pogo stick,1
Beer manufacturer ,brewer,1
Forced out of office ,ousted,3
Travel instantly (sci-fi) ,teleport,1
Feeling penitent or guilty ,contrite,2
Less wet ,drier,1
Brief and to the point ,concise,8
Woven from wool ,knitted,1
Narrow passage in sea ,strait,1
Resuscitation ,revival,1
Type of flower ,lily,2
Full of exciting adventures (as costume drama) ,swashbuckling,1
Tropical tree or hand part ,palm,1
Commerce ,trade,1
Craft or container ,vessel,1
