CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,2
Noise of an explosion ,bang,1
Cheroot ,cigar,2
Tested or scrutinised ,examined,1
Pampas cowboy ,gaucho,14
Way in ,entrance,1
Small biting fly,midge,1
"Hurting, painful ",sore,4
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,2
Altruistic,selfless,6
Make more concentrated ,condense,5
Depart; permission ,leave,3
Land once belonging to a nobleman,manor,2
"Desire or liking, for power or food ",appetite,7
Recreate (past event) ,reenact,6
