CLUE,ANS,POS,FOUND IN
Charge with crime ,indict,11,Individual indicted for an offense
Go ahead; element ,lead,2,Take the lead
Money bag ,purse,1,Purses
Cold dish ,salad,11,Ice-cold salad
"Goal, aim ",objective,1,Objective: To accomplish a specific task or reach a particular outcome.
Onlookers ,audience,2,Audiences
From end to end ,through,19,Throughout entirely
Belgian surreal painter ,magritte,2,René Magritte
Vase with handles ,urn,11,Handle-equipped urn
"Sinew, maybe 3 ",tendon,2,Tendon strength
Deciduous tree ,poplar,5,"Annual or yearly-cycling vegetation that drops its leaves, e.g., poplar"
Garden pest ,aphid,1,"Aphids: Tiny, sap-sucking insects that can cause significant damage to a variety of garden plants by feeding on their fluids."
Thread or tall tale ,yarn,4,Spinning yarns
Harvests ,crops,14,Abundant grain crops
Period of rule ,reign,1,Monarch (referring to a ruler who reigns over a kingdom or empire for an extended duration)
Charged particle,ion,1,Ionized
