CLUE,ANS,POS
Clamorous ,noisy,3
A long arduous march ,trek,1
Light volcanic rock ,pumice,4
Unpleasant ,nasty,9
Stale; fungus-covered ,mouldy,1
Agreement ,harmony,3
Small falcon,kestrel,2
Draught of medicine ,potion,5
Official procedure ,protocol,2
Underground passage ,tunnel,1
Plenteous ,ample,2
Roman emperor ,nero,2
Militant proponent,zealot,1
Mediterranean island ,cyprus,5
"Hot and bothered, rattled",flustered,3
Memo ,note,1
Indian prince ,rajah,3
Church residence ,vicarage,2
Be there ,attend,12
Prevents or hinders passage ,obstructs,3
Portuguese Atlantic isles ,azores,1
Poison ,toxin,3
