CLUE,ANS,OUTPUT
Manage again ,rehandle,"['Unfed', 'Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Go berserk ,run amok,"['Lose control', 'Freak out', 'Panic attack', 'Meltdown', 'Rampage', 'Frenzy', 'Outburst', 'Berserk rage', 'Uncontrollable anger', 'Homicidal', 'Maniacal', 'Crazed behavior', 'Wild fury', 'Unrestrained passion', 'Explosive temper', 'Fury-filled rampage', 'Bloodlust (indirectly related to going berserk)', 'Insane rage', 'Homicidal mania', 'Unhinged fury']"
Frolic,cavort,"['Playful', 'Merrily', 'Joyfully', 'Gleefully', 'Delightedly', 'Jubilantly', 'Cheerfully', 'Happy-go-lucky', 'Carefree', 'Whimsical', 'Frivolous', 'Lighthearted', 'Sprightly', 'Lively', 'Vivacious', 'Upbeat', 'Sunny disposition (can lead to frolic)', 'Amused (can lead to frolic)', 'Prankster (can lead to frolic)', 'Festive (can lead to frolic)']"
Person who goes around aimlessly ,gadabout,"['Lost', 'Wanderer', 'Drifter', 'Vagabond', 'Nomad', 'Homeless', 'Rootless', 'Adrift', 'Aimless', 'Without direction', 'Floating', 'Unmoored', 'Ungrounded', 'Unanchored', 'Without a purpose', 'Meandering', 'Straying', 'Roaming aimlessly', 'Rambling', 'Idly wandering']"
Sean .'..... wrote ` `The Shadow of a Gunman' ' (1'5) ,ocasey,"['wrote `The Shadow of a Gunman\'""', ""Sean O'Casey"", 'Brian Friel', 'John B', ""Conor Cruise O'Brien"", 'Tom Kilroy', 'William Trevor', 'Hugh Leonard', 'Stewart Parker', 'Frank McGuinness', 'Anthony Cronin', 'Peter McDonnell', 'Shane Connolly', 'Martin McDonagh', 'Enda Walsh', 'David Mamet', 'Tom Stoppard', 'Arthur Miller', 'Tony Kushner', 'David Henry Hwang', 'Howard Shalwitz']"
Glue ,gum,"['Adhesive', 'Bonding agent', 'Fastener', 'Tackle', 'Stickum', 'Cement', 'Glue gun', 'Mucilage', 'Hot glue', 'Super glue', 'White glue', 'Wood glue', 'Epoxy', 'Glue stick', 'Duct tape', 'Masking tape', 'Packing tape', 'Double-sided tape', 'Scale glue', 'Glue on (as in ""glued to something"")']"
Jemmy ,crowbar,"['Pickaxe (a tool used to pry or break open something)', 'Crack (to break open or separate by applying pressure)', 'Force open (to use brute strength to pry something open)', 'Batter (to pound or hammer at something until it breaks open)', 'Open with difficulty (to struggle to open something, often implying resistance from the object)', 'Break into (to enter a place without permission, often illegally)', 'Unlock (to free something that is locked, either physically or metaphorically)', 'Free (to release something that is restrained or confined)', 'Open up (to make something accessible or visible)', 'Give access to (to provide someone with entry or passage to a previously restricted area)']"
You don't have to answer this one!,rhetorical question,"['Therefore, I cannot feel hungry or experience any physical sensations']"
With time to spare,at leisure,"['On the dot', 'Ahead of schedule', 'Well-prepared', 'In advance', 'Early bird', 'Beneath the deadline', 'Proactive', 'Ready to go', 'In good time', 'A breath ahead', 'Anticipatory', 'Foresighted', 'Scheming (in a positive sense)', 'Punctual', 'Time-wise', 'A step ahead', 'Future-proof', 'Eager to act', 'Ready for anything', 'In no hurry']"
Person of little material wealth ,have-not,"['Broke', 'Impoverished', 'Indigent', 'Penniless', 'Cash-strapped', 'Strapped for cash', 'In debt', 'Financially struggling', 'Low on funds', 'Pennyless', 'Moneyless', 'Without resources', 'Bankrupt', 'Poverty-stricken', 'Deprived of wealth', 'Cash-poor', 'Resource-free', 'Wealthless', 'Financially challenged', 'Burdened by debt']"
