CLUE,ANS,POS
Show,display,1
Occupant ,resident,6
Vast age ,eon,11
Heated discord,strife,3
"Extinguish, wipe out ",eradicate,12
'Many are called but few are ...' ,chosen,1
Narrow road ,lane,2
Cheap and poorly made ,shoddy,4
Concern or curiosity ,interest,1
Young geese ,goslings,2
Air-filled bag ,balloon,1
Closely compacted ,dense,3
Removed contents,emptied,5
Remove material from a riverbed ,dredge,1
Achieve successfully ,accomplish,12
Roman goddess ,venus,2
Ovine animal-keeper ,shepherd,1
Hold spellbound ,enthral,1
French spa town,vichy,19
Between red and yellow ,orange,1
1979 US film about Vietnam,apocalypse now,1
Landing-place ,heliport,3
People of high birth,gentry,4
"Call on, go to see ",visit,1
"Verify, examine ",check,6
Best possible,ideal,2
