CLUE,ANS,POS
Weighing instrument ,scales,3
Pronged implement ,fork,1
Lookalike ,double,2
Dog's lead ,leash,1
Leaf vegetable,spinach,2
Large cat ,lion,1
Engrave ,etch,3
Supporter of hereditary rule ,monarchist,1
High mountain pass ,col,11
Jump suddenly ,leap,1
Emitted long loud cries ,howled,8
Winding sheet ,shroud,3
Devout,pious,1
Blackberry plant ,bramble,1
Lock of hair ,tress,5
Breaks with the teeth ,bites,4
Bird of prey ,falcon,3
"... vera, a soothing plant ",aloe,1
Hairy,hirsute,2
Saves ,rescues,1
