CLUE,ANS,POS,FOUND IN
Welsh dog ,corgi,1,"Corgi - The most common breed associated with Wales, although not exclusively a Welsh breed as its name might imply."
On the exterior ,outside,16,Layering (pertains to multiple layers with one on the outside)
Secretly follow ,tail,3,"Proficient in various forms of surveillance, including electronic monitoring and physical tailing techniques"
Begin ,commence,1,"SOPHORA (metaphorical) – This term refers to an occasion of joy and festivity which can metaphorically represent graduation ceremonies; however, it is not typically used for commencements."
Hold forth,orate,20,Elaborate (on a topic)
Female relative ,aunt,2,Auntie
"Get bearings, become accustomed to situation ",orientate,7,Orientate (UK spelling: orient)
Hand tool,spanner,4,Wrench (also known as a spanner)
Parts ,bits,59,Bits and pieces
Young sheep ,lamb,1,Lambkin
Honey producer ,bee,1,Beekeeper
Brief decline from high standards ,lapse,5,Short lapse
Legal order ,writ,3,Writ of law
His wings melted when he flew too near the sun ,icarus,2,Icarus (the person in this myth)
Nerve cell ,neuron,7,Peripheral nervous system cell (if not a central neuron)
