CLUE,ANS,POS
Greek letter D,delta,1
Supposes ,imagines,6
Body of land surrounded by water ,island,1
German city ,wiesbaden,13
Windpipe ,trachea,1
Banana-like fruit ,plantain,1
Distance between rails ,gauge,1
Pass through a filter ,strain,3
Locate or identify with precision ,pinpoint,1
Tree-dwelling marsupial ,possum,4
"Of software, containing errors ",buggy,10
Female fox,vixen,5
Period when light ,daytime,1
Hard Italian cheese ,parmesan,1
Football attacker ,striker,1
Look; nobleman ,peer,16
