CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,2
An alloy of mercury with another metal ,amalgam,2
Very beautiful or sensitive,exquisite,1
Land covered with trees ,forest,1
Desiring or being short of ,wanting,6
Cleaning implement ,mop,3
Holy ,sacred,2
One of Santa's reindeers,prancer,7
System of beliefs,creed,6
Eccentric ,kooky,8
Leg joint,knee,1
Story ,tale,1
Distinguished and admired ,eminent,17
Insurgent ,rebel,2
Graduates of a college ,alumni,1
Materialise ,appear,7
"High-pitched, piercing ",shrill,1
"Pledges, vows ",promises,3
