CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Had the same opinion ,agreed,2
Band worn around the neck ,choker,2
Tiredness,fatigue,1
Exotic flower ,orchid,1
Yokels ,rustics,12
Bovine animals ,cattle,2
Hostelry for travellers ,inn,1
Immediately appealing or noticeable,eye-catching,4
Wanderer ,rover,4
Requirements ,needs,9
Mid-day ,noon,1
Lustre ,sheen,1
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,2
Curly-haired breed of dog ,poodle,1
Male domestic feline ,tomcat,1
Wine merchant ,vintner,1
Sprightly ,nimble,9
Adorn ,bedeck,17
Banish(ment),exile,2
Typo ,misprint,4
"Equipment, clothing ",kit,9
Ashen hue ,pallor,13
Fight ,struggle,9
Get down low ,crouch,2
Magician ,wizard,3
Authentic ,real,3
Conforming to Islamic (dietary) laws,halal,1
Magic word ,abracadabra,1
Arab vessel with lateen sail ,dhow,1
"Fast river flows, white waters ",rapids,1
Of middling quality ,mediocre,1
Whole and complete ,entire,4
Permit,allow,2
