CLUE,ANS,POS,FOUND IN
Page or foliage ,leaf,1,Blank leaf
Up to (a time) ,until,1,Until midnight
Surprise attack ,raid,9,Daring raid
Motherly ,maternal,8,Maternal instinct
Command for tidiness ,order,10,Reorder
Policeman; metal ,copper,16,Copper cop (copper being one of the metals)
Division of company ,department,13,Autonomous department
Fishing boat ,trawler,5,Commercial trawler
One removed by winnowing ,husk,3,Husked corn
Excessive utilisation,overuse,1,Overused
Ill health,sickness,19,Acute sickness
Purse worn with kilt ,sporran,1,Kilt purse or sporran pocket
Venerate ,respect,7,Respect profoundly
Near the kidneys,adrenal,1,Adrenal glands (located near the kidneys)
"Grassland; Georgia river, port ",savannah,5,Savannah Harbor Deepwater Terminals
Take possession of house - again ,reoccupy,1,Reoccupy residence
Give way ,yield,1,Yielding ground
Indication,sign,1,Signal
Exercise by repeated practice -- bore ,drill,2,Repetitive drill
Nonchalantly unconcerned ,blase,18,Blase outlook (similar to blasé)
Praise insincerely ,flatter,2,Flattering remark
Seat ,chair,11,Chair position
