CLUE,ANS,POS
Top US horse race ,kentucky derby,1
Practical joke,prank,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,2
An undertaking with little chance of success ,long shot,1
Investigation of component parts ,analysis,2
Ooze slowly out ,seep,2
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,1
Planet ,mars,2
Pope's diadem ,tiara,2
Southeast Asian country ,thailand,1
Complete a boxing match without being knocked out ,go the distance,20
Officially noted ,on record,16
