CLUE,ANS,OUTPUT
Ill health,sickness,"['Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Friendly ,affable,"['Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,"['Inadequate', 'Scanty', 'Meager', 'Paltry', 'Sparse', 'Thin', 'Skimpy', 'Poverty-stricken', 'Lacking in substance', 'Bare minimum', 'Bone-thin', 'Emaciated', 'Frail', 'Fragile', 'Gaunt', 'Skeletal', 'Wasting away', 'Emaciation', 'Debilitation', 'Depletion']"
Purse worn with kilt ,sporran,"['Inadequate', 'Limited', 'Restricted', 'Scarce', 'Meager', 'Paltry', 'Sparse', 'Thin', 'Skimpy', 'Paucity', 'Depleted', 'Exiguous', 'Miserly', 'Parsimonious', 'Pithy', 'Rationed', 'Restrictive', 'Scanty', 'Slim', 'Spartan']"
Malice ,spite,"['Undefined', 'Unclear', 'Blurry', 'Obscure', 'Uncertain', 'Ambiguous', 'Indeterminate', 'Unspecified', 'Unconfirmed', 'Unverifiable', 'Imprecise', 'Unspecific', 'Vague', 'Indefinite', 'Hazy', 'Unresolved', 'Open-ended', 'Unsettled', 'Incomplete', 'Unfinished']"
Formal discussions,deliberations,"['Inadequate', 'Lacking', 'Scarce', 'Limited', 'Meager', 'Paltry', 'Sparse', 'Thin', 'Skimpy', 'Paucity', 'Shortage', 'Depleted', 'Wanting', 'Deficient', 'Insufficient', 'Lacking substance', 'Barren', 'Bare', 'Threadbare', 'Meager supply']"
Girl's name -- big German WWI gun ,bertha,"['In need of nourishment', 'Lacking sustenance', 'Depleted of vitality', 'Drained of energy', 'Weakened by hunger', 'Faint from hunger', 'Emaciated', 'Debilitated', 'Enfeebled', 'Worn out by lack of food', 'Starved for attention', 'Craving nourishment', 'Yearning for sustenance', 'Pining for a meal', 'Drawn to the nearest kitchen', 'Hunger pangs', 'Rumbling stomach', 'Growling belly', 'Hollow legs', 'Empty belly aching for food']"
Waves ,rollers,"['Definition', 'Description', 'Details', 'Depiction', 'Delineation', 'Enunciation', 'Elucidation', 'Explanation', 'Exposition', 'Illustration', 'Interpretation', 'Justification', 'Layout', 'Narrative', 'Outline', 'Portrayal', 'Recital', 'Relation', 'Representation', 'Specification']"
Letters denoting holder of university doctorate ,phd,"['Difficult to define', 'Imprecise term', 'Lacking clarity', 'Uncertain meaning', 'Open to multiple interpretations', 'Ambiguous phrase', 'In need of further explanation', 'Not self-evident', 'Requiring context', 'Hard to pin down', 'Elusive concept', 'Sketchy details', 'Vague description', 'Unclear expectations', 'Lacking specifics', 'Incomplete information', 'Unfinished idea', 'Half-baked notion', 'Inconsistent terminology', 'Misleading term']"
Venerate ,respect,"['Decent', 'Fair', 'Good', 'Average', 'Ordinary', 'Common', 'Usual', 'Typical', 'Standard', 'Run-of-the-mill', 'Middling', 'Inoffensive', 'Unremarkable', 'Unimpressive', 'Lackluster', 'Uninspired', 'Humdrum', 'Dull', 'Monotonous', 'Uninteresting']"
Bustle; occupation ,activity,"['Void of substance', 'Inadequate', 'Lacking sustenance', 'Barren', 'Vacant', 'Devoid of nutrients', 'Unsatisfying', 'Mere shadow', 'Paucity of substance', 'Lackluster', 'Unsubstantial', 'Flimsy', 'Thin', 'Insignificant', 'Trivial', 'Vaporous', 'Ephemeral', 'Frivolous', 'Lacking in substance', 'Purely ornamental (not serving a practical purpose)']"
Very wicked,devilish,"['Undefined', 'Unclear', 'Ambiguous', 'Open-ended', 'Unspecific', 'Vague', 'Obscure', 'Indefinite', 'Uncertain', 'Unpredictable', 'Unknown quantity', 'Mysterious', 'Enigmatic', 'Perplexing', 'Baffling', 'Confounding', 'Intriguing', 'Puzzling', 'Riddlesome', 'Sphinx-like']"
Bodyguard ,minder,"['Lacking substance or content', 'Inadequate or unsatisfactory', 'Unfinished or incomplete', 'Unfulfilled or unmet needs', 'Insufficient or insufficiently provided', 'Inferior or substandard', 'Devoid of something desired or needed', 'Barren or desolate', 'Bare or meager', 'Inadequately furnished or equipped', 'Skimpy or scanty', 'Deficient in something essential', 'Lacking in quality or quantity', 'Unsatisfactory or disappointing', 'Falling short of expectations', 'Inadequate to meet needs', 'Lacking in substance or merit', 'Weak or feeble', 'Insufficient to achieve a goal', 'Inferior in quality or performance']"
Absence of difficulty ,ease,"['Undefined', 'Unclear', 'Ambiguous', 'Confusing', 'Obscure', 'Inconsistent', 'Incomplete', 'Lacking context', 'Without parameters', 'Open-ended', 'Vague', 'Indefinite', 'Unspecific', 'Unclearly defined', 'Hazy', 'Fuzzy', 'Imprecise', 'Inconsistent definition', 'Lacking a clear explanation', 'Uncommunicative']"
Near the kidneys,adrenal,"['Declaration', 'Explanation', 'Justification', 'Elucidation', 'Illumination', 'Clarification', 'Interpretation', 'Exposition', 'Revelation', 'Unfolding', 'Enlightenment', 'Education', 'Explanatory text', 'Didactic passage', 'Pedagogical writing', 'Instructive material', 'Educative content', 'Informative article', 'Scholarly text', 'Academic paper']"
Ugly and offensive sight ,eyesore,"['Lacking substance or content', 'Inadequate or unfinished in some way', 'Incomplete', 'Unsatisfactory', 'Insufficient', 'Deficient in some respect', 'Wanting something essential', 'Lacking a critical component', 'Inferior in quality', 'Defective', 'Flawed', 'Inadequate to meet the need', 'Unacceptable', 'Unfinished business', 'Incomplete idea', 'Half-baked plan', 'Underdeveloped concept', 'Raw or unrefined', 'Lacking polish or refinement', 'Unripe or immature.']"
"Grassland; Georgia river, port ",savannah,"['Definite', 'Clear-cut', 'Distinct', 'Precise', 'Unambiguous', 'Unequivocal', 'Explicit', 'Crystal clear', 'Lucid', 'Perspicuous', 'Transparent', 'Self-evident', 'Evidential', 'Incontrovertible', 'Undeniable', 'Unquestionable', 'Indisputable', 'Unassailable', 'Inarguable', 'Ironclad']"
English county ,northamptonshire,"['Definite', 'Clear-cut', 'Distinct', 'Outlined', 'Well-defined', 'Precise', 'Unambiguous', 'Spelled out', 'Articulated', 'Explicit', 'Crystal clear', 'Undeniable', 'Evident', 'Self-explanatory', 'Lucid', 'Perspicuous', 'Transparent', 'Understood', 'Specified', 'Stated clearly']"
Take possession of house - again ,reoccupy,"['Poverty', 'Malnutrition', 'Food poverty', 'Nutritional deficiencies', 'Hunger and malnutrition', 'Inadequate diet', 'Limited access to food', 'Unreliable food supply', 'Insufficient nutrients', 'Lack of access to healthy food', 'Socioeconomic factors contributing to hunger', 'Food insecurity and malnutrition', 'Childhood malnutrition', 'Hunger and starvation', 'Severe calorie restriction', 'Nutrient deficiency disorders', 'Acute malnutrition', 'Chronic malnutrition', 'Visible hunger (physical signs of hunger)', 'Hidden hunger (lack of essential nutrients despite adequate food intake)']"
At sea - run before a gale ,scud,"['Define (the word ""def"" is not a word, so it does not have a definition)']"
Smallest ,least,"['Lacking substance or content', 'Inferior', 'Weak', 'Flawed', 'Imperfect', 'Inadequate', 'Deficient', 'Limited', 'Restricted', 'Impoverished', 'Barren', 'Vacuous', 'Hollow', 'Lackluster', 'Unimpressive', 'Insubstantial', 'Flimsy', 'Superficial', 'Shallow', 'Vapid']"
Dangerous antagonist ,ugly customer,"['Lacking sustenance', 'Deprived of essential nutrients', 'Malnutritioned', 'Undernourished body', 'Hunger pangs', 'Starvation mode', 'Nutrient deficiency', 'Unsatisfied appetite', 'Empty stomach', 'Vitamin deficit', 'Inadequate nourishment', 'Foodless', 'Hunger-induced fatigue', 'Dehydration (if not eating leads to dehydration)', 'Poor digestion (can result from inadequate nutrition)', 'Weakened immune system', 'Suboptimal health', 'Insufficient energy', 'Difficulty concentrating (due to hunger)', 'Mood swings (related to blood sugar fluctuations)']"
Loose overcoat ,ulster,"['Deprivation', 'Lack', 'Poverty', 'Insufficiency', 'Shortage', 'Scarcity', 'Neediness', 'Want', 'Desire', 'Longing', 'Emptiness', 'Void', 'Dearth', 'Inadequacy', 'Insufficient', 'Unsatisfied', 'Unfulfilled', 'Unmet need', 'Starvation (physical or emotional)', 'Famine']"
Medical stitch ,suture,"['Undefined', 'Unclear', 'Ambiguous', 'Uncertain', 'Unspecified', 'Open-ended', 'Vague', 'Undefined term', 'Lacking clarity', 'Inconsistent', 'Contradictory', 'Confusing', 'Obscure', 'Enigmatic', 'Puzzling', 'Baffling', 'Perplexing', 'Mysterious', 'Unintelligible', 'Incomprehensible']"
Influence someone deviously ,manipulate,"['Inadequate', 'Lacking', 'Depleted', 'Deficient', 'Scarce', 'Meager', 'Skimpy', 'Paltry', 'Sparse', 'Thin', 'Wafer-like', 'Paucity of', 'Short supply of', 'Insufficient quantity', 'Lacking substance', 'Deficient in content', 'Barely adequate', 'Borderline inadequate', 'Insufficient to meet needs', 'Falling short of requirements']"
Rude ,impolite,"['In need of nourishment', 'Lacking sustenance', 'Deprived of essential vitamins and minerals', 'Suffering from malnutrition', 'Experiencing hunger pangs', 'Inadequate intake of nutrients', 'Failure to thrive (in children)', 'Poor appetite', 'Reduced food intake', 'Insufficient nutrition', 'Nutritional deficiency', 'Starving (when intentional)', 'Voluntary fasting', 'Hunger strike', 'Food deprivation', 'Underfed due to financial constraints', 'Limited access to nutritious food', 'Inadequate dietary intake', 'Nutritional poverty', 'Starvation (when unintentional or due to extreme circumstances)']"
Creator of dance routines ,choreographer,"['Undefended', 'Vulnerable', 'Exposed', 'Unprotected', 'Open to attack', 'Without defense', 'Lacking fortifications', 'Unshielded', 'Unguarded', 'Unsafe', 'Dangerously unprepared', 'Naive', 'Gullible', 'Overtrusting', 'Too trusting', 'Lax in security measures', 'Easily breached', 'Weakly defended', 'Poorly fortified', 'Defenseless position']"
Went in ,entered,"['Difficult', 'Challenging', 'Puzzling', 'Perplexing', 'Enigmatic', 'Baffling', 'Confounding', 'Mysterious', 'Intriguing', 'Mind-boggling', 'Brain-teaser', 'Head-scratcher', 'Puzzle-inducing', 'Enigma-like', 'Riddle-like', 'Conundrum-like', 'Perplexing situation', 'Baffling mystery', 'Intricate problem', 'Complex enigma']"
Immerse ,dip,"['Lacking substance or content', 'Inadequate', 'Vacant', 'Barren', 'Bland', 'Uninteresting', 'Dull', 'Insipid', 'Tasteless', 'Uninspired', 'Lifeless', 'Colorless', 'Flavorless', 'Unimaginative', 'Sterile', 'Lackluster', 'Humdrum', 'Monotonous', 'Vapid', 'Flat']"
Producing much ,prolific,"['Void', 'Null', 'Zero', 'Empty', 'Vacant', 'Unfilled', 'Blank', 'Clean slate', 'Tabula rasa', 'Nothingness', 'Lack of content', 'Insignificant', 'Non-existent', 'Nihil', 'The void', 'The nothing', 'The empty set', 'The null set', 'The blank slate', 'The clean canvas']"
Story with a hidden meaning ,allegory,"['Definition', 'Describe', 'Explain', 'Enumerate', 'Illustrate', 'Outline', 'Present', 'Recite', 'Relate', 'Report', 'State', 'Tell', 'Unfold', 'Elucidate', 'Interpret', 'Justify', 'Expound', 'Clarify', 'Define in detail', 'Delineate']"
Give way ,yield,"['Deprivation', 'Lack', 'Poverty', 'Scarcity', 'Insufficiency', 'Deficit', 'Shortage', 'Famine', 'Drought', 'Paucity', 'Inadequacy', 'Insufﬁciency', 'Want', 'Need', 'Depletion', 'Dearth', 'Privation', 'Austerity', 'Meager resources', 'Limitations']"
Indication,sign,"['Inadequate', 'Limited', 'Restricted', 'Scarce', 'Deficient', 'Meager', 'Paltry', 'Sparse', 'Thin', 'Skimpy', 'Pauperish', 'Parsimonious', 'Penurious', 'Stingy', 'Miserly', 'Niggardly', 'Scanty', 'Pithy', 'Meagerly', 'Sparely']"
Nuclear weapon,atomic bomb,"['Inadequate', 'Lacking', 'Depleted', 'Scanty', 'Meager', 'Paltry', 'Poverty-stricken', 'Deprived', 'Barren', 'Bare', 'Thin', 'Slender', 'Lean', 'Gaunt', 'Wasted', 'Languishing', 'Forsaken', 'Neglected', 'Desolate', 'Drained']"
Exercise by repeated practice -- bore ,drill,"['Definition', 'Describe', 'Explain', 'Elucidate', 'Interpret', 'Clarify', 'Make clear', 'Illuminate', 'Enlighten', 'Unfold', 'Reveal', 'Expose', 'Disclose', 'Discuss', 'Delineate', 'Outline', 'Delineation', 'Explanation point', 'Expository writing', 'Didactic text']"
