CLUE,ANS,POS,FOUND IN
Small rocket engine for spacecraft control ,thruster,1,Thrusters
Animal collection ,zoo,5,Zoological specimens
"Barricade, railing ",barrier,6,Thwarting barrier
Heap of combustible material for burning a body ,pyre,1,Pyre: A mound of wood or other combustibles used in cremation ceremonies to burn a deceased body.
Deep rift,chasm,3,Major chasm
Cressida's Shakespearean lover,troilus,21,"However, if we consider the adaptation where Troilus falls in love with Cressida instead of Helen (which deviates from historical context), then:"
Capable of lasting ,durable,9,Indefinitely endurable
Seat; fish ,perch,8,Piscatorial perch
One or the other,either,1,Either / Or
Bought and sold ,traded,14,Traded in
Based on logic ,rational,1,Rational conclusion from the given information
Main part of concert hall ,auditorium,1,"Auditorium: A large room or building designed for the presentation of plays, films, opera, etc., with a stage and seating area for an audience."
Consume too much ,overeat,10,Overeater's syndrome
Adhesive,glue,2,Glue-like material
Oriental mushroom; E ikon (anag.) ,enoki,2,"Enoki: Another widely-consumed mushroom in oriental cultures, characterized by slender stems and small white caps, often found in soups or stir-fries."
