CLUE,ANS,POS
"Eg, beehive or mullet ",hairdo,2
Finlandia composer ,sibelius,1
Person whose earnings support the family ,breadwinner,6
Man-made lake or tank,reservoir,3
Roman fortification between the Forth and Clyde ,antonine wall,3
Filled pasta squares ,ravioli,3
Nonmilitary person ,civilian,1
Start ,begin,1
US state ,kansas,16
Hot displeasure ,anger,1
(Walk with) a stiff pompous gait ,strut,10
Lizard that can change its skin colour ,chameleon,8
Indian tea state ,assam,1
Saint and King of Norway ,olaf,1
