CLUE,ANS,POS,FOUND IN
Supreme Being ,god,2,Godhead
Wash with clean water,rinse,2,Rinse (to wash something thoroughly)
Clown,jester,1,Jester 
"Banter, provoke gently ",tease,1,Tease playfully
Prison formerly standing on site of the Old Bailey ,newgate,2,Newgate (Historical prison complex in London)
Naval asset ,warship,10,Ship-of-the-line (historical term for a powerful warship)
Lapwing-like bird ,plover,1,Plover (common alternative name)
Small falcon ,merlin,15,"Merlinette (fictional, a diminutive form suggesting an even younger Merlin)"
"Eg, native of Sucre ",bolivian,2,"A Bolivian native (e.g., Bolivian)"
"Pablo -, Spanish painter/sculptor ",picasso,5,"Picasso (Pablo Picasso - the most renowned Spanish artist of all time, but included for completeness as ""Spanish painter/sculptor"" suggests multiple possibilities.)"
Picture-house,cinema,2,Cinema (a place where movies are shown)
