CLUE,ANS,POS
Lowest point ,nadir,6
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,4
Happening without warning ,sudden,1
Expose one's body in order to get a tan ,sunbathe,1
"W. B. --, Irish poet ",yeats,2
Country and bird ,turkey,3
Large animal ,elephant,1
Rented ,hired,5
Hairy aromatic perennial herb strongly attractive to some pets,catnip,19
Yearning for past - homesickness,nostalgia,1
Celestial body ,planet,4
The study of religion ,theology,1
