CLUE,ANS,POS,FOUND IN
New York borough and island in Bay ,staten,1,Staten Island
Canons and creeds ,tenets,2,Orthodox tenets
Subject to scrutiny ,examine,1,Examined closely
Chose by poll ,elected,5,Elected decision
Estimate value of - speed,rate,7,Accelerated data processing capabilities.
Without beginning or end ,eternal,3,Eternal recurrence
Reptile with a bony shell ,turtle,3,"Turtle (though not all turtles have fully developed shells, they are still commonly referred to as reptiles with shells)"
Seat of the high kings of Ireland ,tara,2,Tara Hill
Harshly grating ,rasping,5,Rasping tone
Run quickly - little taste - hyphen,dash,2,Quick-dash
High official in former Ottoman Empire ,vizier,2,Grand Vizier
Fossilised resin used in jewellery,amber,1,"The process of amber formation involves ancient tree sap that has hardened over millions of years under specific conditions of heat and pressure, capturing prehistoric plants or insects within it which makes each piece unique"
"Trainers of wild animals, lions say ",tamers,1,Lion Tamers
It used to be Persia ,iran,4,Iranian history
Noah's Ark Mount ,ararat,2,"Mount Ararat - Traditionally believed by some to be where Noah's Ark came to rest after the floodwaters receded, located in Turkey."
Actor's part ,role,1,Character role
Ridge of sand ,dune,1,Dune crest
Unit of electric power,watt,1,Watt (W)
