CLUE,ANS,POS
Tenant ,lessee,2
Damp and sticky ,clammy,2
Exclamation of making a blunder ,oops,1
Border,boundary,1
Bunch of flowers ,posy,3
Cooking fat ,lard,6
Sudden sharp feeling ,twinge,4
Stamp collector ,philatelist,1
"Behind, nautically",astern,1
Flag bearing a device ,banner,2
Guest ,invitee,8
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,8
"Alone, set apart ",isolated,1
"Real, not abstract ",concrete,2
Accidental release ,leakage,2
"Defeat, overcome",conquer,2
Mountainous ,craggy,8
Dread ,terror,3
