CLUE,ANS,POS
Intolerance of another ethnic group ,racism,6
Ponder ,meditate,3
Form of sugar ,glucose,3
Having a deep sense of loss ,bereft,2
Bee house ,apiary,1
Verdi's Egyptian opera ,aida,1
Flag; part of eye ,iris,19
Cords for fastening shoes ,laces,1
Empty ,vacant,3
Total number of copies issued (of book) ,edition,3
Bridle straps ,reins,1
Blood-carrying tube or a ship ,vessel,1
Floor pads ,mats,5
Arouse ,excite,6
In sequence ,consecutive,8
Meat of the calf ,veal,1
Speed up progress ,expedite,2
Waterfall ,cascade,1
Nerve cell ,neuron,1
Oblivious ,unaware,1
Gambit,ploy,4
Foul-tasting ,rancid,9
Structure for hangings ,gallows,1
Besmirched ,grimy,20
Drink to ,toast,10
Determined,dedicated,14
"Strainers, riddles ",sieves,2
Powerful ,strong,1
Military bugle call at funerals and sunset ,last post,5
An examination of accounts ,audit,1
Having a bad smell ,malodorous,3
Lacking in beauty ,ugly,2
Galsworthy epic ,forsyte saga,1
Reeds for roof,thatch,1
Devil ,satan,4
Royal residence ,palace,1
Bright and sparkling ,brilliant,8
Large groups of fish,shoals,2
List of things to be done or discussed ,agenda,1
