CLUE,ANS,POS,FOUND IN
Little quarrel - leg wear,spat,6,Sandal spat
Jester ,fool,1,Fool  
Quantities of paper ,reams,3,"Pack - A pack typically contains five reams, or 2,500 sheets of paper."
German playwright,brecht,3,Brecht  
Covered in folds of cloth ,draped,19,Draped Window Panels
Barrier; pressure unit ,bar,1,Dam (Barrier)
Scribbles absent-mindedly ,doodles,1,Doodles aimlessly
Approximate calculation ,estimate,16,Computed estimate
Unit of weight; cat ,ounce,2,Ounce (oz) - A smaller unit of weight also used to measure a cat'cu's mass
Greek letter D,delta,1,Delta (Δ) - The fourth letter of the Greek alphabet often used in mathematics and science to represent change or difference.
Palladian mansion with gardens in Wiltshire ,stourhead,11,Stourhead Landscape Gardens
"... dum and ...dee, characters in Through the Looking Glass",tweedle,4,Tweedledee
Won victory over ,defeated,6,Undefeated
Tree-dwelling marsupial ,possum,2,Possum (Common Brushtail or Common Ringtail)
Drop behind,trail,10,Wettrailconclusion
