CLUE,ANS,POS
Mathematical array ,matrix,2
Compassionate ,humane,11
Style of hat ,fedora,3
Money bag ,purse,1
More potent,stronger,1
Cold dish ,salad,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,18
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,4
Onlookers ,audience,8
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
Vase with handles ,urn,1
"Sinew, maybe 3 ",tendon,3
Deciduous tree ,poplar,5
Garden pest ,aphid,10
Draw in (with mouth) ,suck,2
Weirdly funny ,wacky,10
A brief or casual look ,glance,1
Charged particle,ion,1
