CLUE,ANS,POS,FOUND IN
Tasmanian capital,hobart,1,"Known for its stunning landscapes, Hobart serves as an entry point to Tasmania's iconic wilderness areas like Cradle Mountain-Lake St Clair National Park and Freycinet National Park"
One of Lear's daughters ,cordelia,1,"Cordelia - Known as the most loyal, honest, and genuine daughter in Shakespeare's tragedy ""King Lear."""
Legal proceeding brought by one party against another,action,3,Plaintiff's action
Corpse ,body,1,Lifeless body
Counterfeit ,fake,1,False or fake version
Audacious robbery,heist,6,Daring heist
Outlook or aspect,prospect,10,Prospective vision
Sideways somersault,cartwheel,4,Reverse cartwheeling
Dwell ,reside,1,Reside or live in a particular place
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1,"Scott Fitzgerald: ""The Great Gatsby"""
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1,"Battle of the Alamo (related event, not directly a noun or verb, but contextually relevant)"
Front section of a plane,cockpit,14,Fuselage nose - The forward part of the fuselage (main body) where the cockpit and other critical systems are housed.
Highest point (of orbit) ,apogee,13,Orbital apogee
Amaze ,astound,3,Astounding
Heads - fans - fruit,nuts,4,Palm-fruit crown: The top portion of a palm tree that is full of fruits like coconuts and dates.
Half-melted snow ,slush,1,Slushy
