CLUE,ANS,POS
Lowest point ,nadir,5
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Happening without warning ,sudden,1
Not quite shut ,ajar,1
Someone repairs tall church structures,steeplejack,1
Imprecise ,inexact,14
Expose one's body in order to get a tan ,sunbathe,1
Time for finishing ,deadline,1
Particular object of loathing ,bete noire,3
Scold or chide severely ,berate,4
Lacking self-confidence ,diffident,10
French opera composer ,massenet,3
Large animal ,elephant,1
Rented ,hired,2
Person sent out to gain information,scout,1
Celestial body ,planet,3
Parity ,equality,1
