CLUE,ANS,POS
Boundary trench ,ditch,1
Islands off Cornwall ,scilly,2
US state ,iowa,15
Enunciation ,diction,3
Yellow-brown pigment ,sienna,2
Type of macaque ,rhesus,1
Costed ,priced,4
Consequence caused by something else ,effect,1
Surrender as a penalty ,forfeit,1
Pile,mound,3
Persistently annoying persons,pests,1
Cure ,remedy,1
Athenian king ,theseus,1
Betrayer ,traitor,1
Clear savoury jelly ,aspic,1
Angry ,irate,1
Rough sleeper ,vagrant,2
High-ranking RC priest ,monsignor,5
Unpunctuality ,tardiness,2
Cover on a car wheel ,hubcap,1
