CLUE,ANS,POS
"Admittance, entree ",access,1
Alter ,change,2
"Support, maintain ",uphold,4
Niggardly ,stingy,2
"Bolstered, sustained ",supported,4
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,2
Legally responsible ,liable,2
Fly larva ,maggot,1
"Mindless, pointless ",senseless,1
Important person (slang) ,bigwig,11
Deserter ,renegade,6
Paper fastener ,staple,1
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
Mechanical man,android,4
