CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
"Brilliant, fantastic ",superb,10
Turkic language ,tatar,7
Rolling over and over ,tumbling,1
Tale ,yarn,10
Spanish peninsula ,iberia,3
Hindu ascetic ,yogi,3
Bacteria ,germs,1
Substance sealed in container and released as fine spray ,aerosol,1
Night birds ,owls,1
Affronted ,insulted,1
Plaything ,toy,1
Circular frame with spokes,wheel,1
Yield - gain,profit,1
Rigorous ,stringent,1
Fear ,terror,4
Curtailment ,abridgement,10
Carve ,engrave,4
