CLUE,ANS,POS,FOUND IN
Protrude ,jut,2,Jutting out
"Old, courtly dance ",saraband,2,Sarabande
Ballpoint pen ,biro,1,"Biro (after inventor László Bíró, brand name now synonymous with ballpoint pens)"
UN children's organisation ,unicef,2,UNICEF (United Nations International Children's Emergency Fund) - This is the primary international body focused on providing humanitarian and developmental assistance to children and mothers in developing countries
One-way-motion toothed wheel ,ratchet,2,Ratchet wheel
Ship's smokestack ,funnel,1,The equivalent British expression would be 'ship's funnel'
Part of speech ,adverb,4,"Adverb - Modifies a verb, adjective, or other adverb (e.g., 'Intrinsically')"
Unjust ,unfair,10,Unfairly treated
Shellfish ,shrimp,8,Shrimp (US)
Abundance ,plethora,4,"Plethora – An overabundant quantity, excessive amount."
- Onegin (Pushkin) ,eugene,6,"Muscovite (a person from Moscow, where much of ""Eugene Onegin"" takes place)"
"Notable, full of incidents ",eventful,1,Eventful (denoting a high occurrence of notable events)
Answer ,response,1,This could range from the response in an educational setting after a student has been asked a direct question to the resolution of a complex riddle or crossword clue
