CLUE,ANS,POS
"Exposed, revealed ",uncovered,5
Unit of power ,watt,1
Pet rodent ,gerbil,2
Take goods from (ship) ,unload,4
Flying horse of myth ,pegasus,1
Sword ,sabre,3
State in eastern Germany ,saxony,1
"Tiny organisms, can be good or bad ",bacteria,2
Small square tile used in mosaics ,tessera,1
Beam over a doorway,lintel,1
Usher in ,introduce,1
Deep regret ,remorse,1
Hindu sage or saint ,rishi,1
Not fully developed ,immature,2
Seaside resort in Denbighshire ,rhyl,1
Incompetent or awkward ,inept,1
Personal teacher ,tutor,2
French port ,le havre,13
Gain knowledge ,learn,3
Frightened ,scared,2
"Refuse, litter ",rubbish,4
White coloured,chalky,14
Spiritualist meeting presided over by medium ,seance,1
