CLUE,ANS,POS
Israeli city ,tel aviv,1
Stroke lovingly,caress,1
Leisurely walk ,amble,2
"Pattern of sounds, the beat ",rhythm,1
"-- Dahl, children's author ",roald,1
Testimony - verification,evidence,2
Light midday meal in India ,tiffin,9
Tranquillity,peacefulness,3
Expel from a country ,deport,1
Ships' companies ,crews,1
High-kicking French dance ,cancan,1
Greek goddess ,athena,2
In the direction of the Orient ,eastward,1
Artilleryman's skill ,gunnery,3
Male domestic fowl,rooster,1
