CLUE,ANS,POS
American term for swede ,rutabaga,1
Weighty book ,tome,1
Landslide,avalanche,1
Rascal ,scamp,8
"'Hail to thee, ,,,,,, spirit'- Shelley (6) ",blithe,1
Backside,posterior,4
Large flightless bird ,ostrich,1
Entertained ,amused,1
Occurrences ,events,1
Missive ,letter,1
Shop assistant ,salesperson,6
Joke; silencer ,gag,1
Lazy ,idle,2
Study of language and its structure ,linguistics,1
Throw about ,scatter,10
Deliver from harm ,rescue,5
Surviving fragment,remnant,1
It's driven into the ground to support portable shelter ,tent peg,8
OT prophet ,ezekiel,3
Present in great quantity ,abundant,2
