CLUE,ANS,POS,FOUND IN
Rational motive ,reason,1,Logical reason
Minute particle ,atom,8,Subatomic element (if referring to particles)
Boast ,brag,1,Braggadocious
Nethermost,lowest,4,Lowest layer
Embellish ,decorate,6,Elaborately decorated surroundings
Distance from the surface to the bottom ,depth,1,Subterranean depth
Birth control device ,contraceptive,4,Contraceptive sponge
Very early calculator ,abacus,2,Antique abacus
Area of endeavour ,arena,30,Working arena
Very surprising ,startling,2,Extremely startling
Patron of Scotland ,andrew,7,"Andrew Carnegie (though American, he supported Scottish culture)"
The original garden? ,eden,10,Earliest eden
Indicate assent; make slip ,nod,1,Agreeing with a nod
Prickly seed container - regional accent,burr,17,Burr-laden burrower (Canadian French influence on English)
Increasing threefold ,tripling,10,"Exponential growth (in context, implying tripling)"
Tenant's payment ,rental,13,Rental income
Require ,need,1,Needed for completion
Measure applied to gold or gems ,carat,1,Weight in carats
Put off ,delay,3,Delayed
