CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,1
Work imitating various sources,pastiche,5
Geometrical figure ,triangle,2
Get ready ,prepare,1
Not recognised by anyone ,unknown,23
Deride - mock ,jeer,4
Hooked claw ,talon,1
Light-sensitive membrane in the eye ,retina,1
Nethermost ,lowest,3
Carved or cast figure ,statue,1
Bodies of (usually fresh) water ,lakes,1
International formula car race ,grand prix,2
Consented ,agreed,1
One of the Great Lakes,huron,3
Postpone ,defer,1
Countryside walker,rambler,1
Dickens novel,hard times,7
Bringer of freedom,liberator,1
