CLUE,ANS,POS,FOUND IN
Bloodsucker; early doctor ,leech,3,"Leech (a blood-sucking worm, often used to describe a person who extracts value from others excessively)"
Intense (aerial) bombardment,blitz,1,Blitzkrieg
Supreme Being ,god,2,Godhead
Wash with clean water,rinse,1,Rinse off
"Rudyard --, author ",kipling,1,"Kipling - Notably known for works like ""The Jungle Book"""
Burrowing marsupial ,wombat,1,The most well-known examples include wombats and certain species of opossum
Prison formerly standing on site of the Old Bailey ,newgate,1,Newgate Prison
Marine - living in water ,aquatic,9,"Manatee - Also known as sea cows, these are large aquatic mammals often found near the coastline."
"Member of the Beatles, d.1980 ",lennon,1,John Lennon
Sudden impulse ,whim,16,Momentary whim
