CLUE,ANS,POS,FOUND IN
"Levy, inflict ",impose,1,Imposed tax
Male relation ,uncle,14,Uncle (more distant relative but still a direct family member)
Underground cemetery ,catacomb,6,Catacombs
Boast ,brag,2,Bragging
Of scientists involved in legal investigations,forensic,1,Forensic Scientist
Small bird; architect ,wren,10,Wren architecture
Become more rigid,stiffen,3,Stiffened
Ball game ,tennis,7,Tennis ball
Spring back ,bounce,9,Bounce back (literal)
Concave - sunken ,hollow,2,Hollow spot
Gourd fruit ,melon,4,Watermelon
