CLUE,ANS,POS
Reject disdainfully ,spurn,13
Place of worship,temple,4
Self-service meal,buffet,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,1
Dress - clothing,garb,18
Wool from long-haired goats ,angora,2
A persuasive swindler ,con man,11
Implicit,tacit,2
Countrified,rural,1
"Implement for writing, drawing etc",pencil,1
Means of detecting and locating distant objects,radar,4
