CLUE,ANS,POS
Famous violin virtuoso ,paganini,1
Theatrical performer ,actor,1
Deserter ,defector,17
Pacific salmon ,sockeye,3
Male deer ,stag,1
Second Greek letter ,beta,1
Young swan ,cygnet,1
One who eats all kinds of foods,omnivore,1
Expert judge of taste ,connoisseur,1
Investigations of the opinions of groups ,surveys,1
Advanced in years ,elderly,1
Becoming liquefied ,melting,1
Conscientious ,diligent,1
Fabric from the fibres of flax ,linen,1
Employs ,uses,1
Rare noble gas ,radon,6
Died ,expired,3
Killer whale,orca,1
South American river ,orinoco,2
Goodbye ,adieu,2
Reward; value highly ,prize,2
City in South Africa ,pretoria,4
Second-in-command,number two,9
Informally in the latest fashion ,trendy,1
Rebel or revolutionary,insurgent,1
Liquid for writing ,ink,1
Remedy ,cure,1
Flavoursome ,tasty,2
